Unnamed: 0,Rest_type
37825,Quick Bites
37826,Quick Bites
37827,Cafe
37828,Casual Dining
37829,Takeaway
37829,Delivery
37830,Quick Bites
37831,Casual Dining
37832,Quick Bites
37833,Delivery
37834,Quick Bites
37835,Dessert Parlor
37836,Quick Bites
37837,Quick Bites
37838,Casual Dining
37839,Sweet Shop
37839,Quick Bites
37840,Delivery
37841,Casual Dining
37842,Dessert Parlor
37842,Quick Bites
37843,Dessert Parlor
37844,Casual Dining
37845,Quick Bites
37846,Quick Bites
37847,Delivery
37848,Quick Bites
37849,Quick Bites
37850,Beverage Shop
37851,Quick Bites
37852,Casual Dining
37853,Quick Bites
37854,Casual Dining
37854,Irani Cafee
37855,Casual Dining
37856,Beverage Shop
37857,Cafe
37858,Quick Bites
37859,Takeaway
37859,Delivery
37860,Beverage Shop
37860,Cafe
37861,Quick Bites
37862,Dessert Parlor
37863,Food Court
37864,Casual Dining
37865,Pub
37865,Cafe
37866,Quick Bites
37867,Quick Bites
37868,Quick Bites
37869,Quick Bites
37870,Bakery
37870,Cafe
37871,Casual Dining
37872,Casual Dining
37873,Casual Dining
37874,Food Court
37874,Quick Bites
37875,Dessert Parlor
37875,Quick Bites
37876,Beverage Shop
37876,Quick Bites
37877,Casual Dining
37878,Quick Bites
37879,Food Court
37880,Casual Dining
37881,Bar
37881,Casual Dining
37882,Quick Bites
37883,Casual Dining
37884,Casual Dining
37885,Quick Bites
37886,Food Court
37886,Quick Bites
37887,Dessert Parlor
37888,Quick Bites
37889,Casual Dining
37889,Cafe
37890,Quick Bites
37891,Quick Bites
37892,Bakery
37893,Casual Dining
37894,Sweet Shop
37894,Quick Bites
37895,Beverage Shop
37895,Dessert Parlor
37896,Cafe
37896,Bakery
37897,Cafe
37898,Quick Bites
37899,Casual Dining
37900,Casual Dining
37901,Dessert Parlor
37902,Kiosk
37903,Casual Dining
37904,Confectionery
37905,Kiosk
37906,Quick Bites
37907,Dessert Parlor
37908,Casual Dining
37909,Quick Bites
37910,Delivery
37911,Casual Dining
37912,Quick Bites
37913,Quick Bites
37913,Beverage Shop
37914,Dessert Parlor
37915,Quick Bites
37916,Casual Dining
37917,Fine Dining
37917,Lounge
37918,Quick Bites
37919,Casual Dining
37920,Quick Bites
37921,Cafe
37922,Quick Bites
37923,Beverage Shop
37924,Quick Bites
37925,Lounge
37926,Food Court
37927,Quick Bites
37928,Quick Bites
37929,Quick Bites
37930,Cafe
37931,Beverage Shop
37932,Delivery
37933,Casual Dining
37933,Cafe
37934,Dessert Parlor
37935,Beverage Shop
37936,Bakery
37937,Casual Dining
37938,Quick Bites
37939,Quick Bites
37940,Casual Dining
37941,Dessert Parlor
37942,Cafe
37942,Dessert Parlor
37943,Casual Dining
37943,Bar
37944,Sweet Shop
37945,Quick Bites
37946,Casual Dining
37946,Bar
37947,Lounge
37948,Quick Bites
37949,Quick Bites
37950,Quick Bites
37950,Bakery
37951,Quick Bites
37952,Takeaway
37953,Casual Dining
37954,Dessert Parlor
37955,Casual Dining
37956,Casual Dining
37957,Quick Bites
37958,Casual Dining
37959,Casual Dining
37960,Cafe
37961,Casual Dining
37961,Cafe
37962,Quick Bites
37963,Sweet Shop
37963,Quick Bites
37964,Bakery
37964,Dessert Parlor
37965,Casual Dining
37966,Casual Dining
37967,Sweet Shop
37968,Casual Dining
37969,Dessert Parlor
37970,Bakery
37971,Cafe
37972,Quick Bites
37973,Cafe
37974,Casual Dining
37975,Quick Bites
37976,Quick Bites
37977,Casual Dining
37978,Quick Bites
37979,Beverage Shop
37980,Casual Dining
37980,Bar
37981,Quick Bites
37982,Quick Bites
37983,Beverage Shop
37984,Casual Dining
37984,Bar
37985,Quick Bites
37986,Casual Dining
37987,Cafe
37988,Dessert Parlor
37989,Dessert Parlor
37990,Dessert Parlor
37991,Cafe
37992,Quick Bites
37993,Club
37994,Dessert Parlor
37995,Quick Bites
37996,Delivery
37997,Quick Bites
37998,Beverage Shop
37998,Quick Bites
37999,Casual Dining
38000,Quick Bites
38001,Quick Bites
38002,Casual Dining
38002,Bar
38003,Quick Bites
38004,Quick Bites
38004,Bakery
38005,Delivery
38006,Casual Dining
38007,Quick Bites
38008,Takeaway
38008,Delivery
38009,Casual Dining
38010,Quick Bites
38011,Casual Dining
38012,Beverage Shop
38013,Cafe
38014,Quick Bites
38015,Bakery
38016,Quick Bites
38017,Casual Dining
38018,Dessert Parlor
38019,Dessert Parlor
38020,Quick Bites
38021,Quick Bites
38022,Dessert Parlor
38022,Bakery
38023,Casual Dining
38024,Casual Dining
38024,Bar
38025,Cafe
38026,Cafe
38026,Bakery
38027,Cafe
38028,Quick Bites
38029,Quick Bites
38030,Beverage Shop
38031,Quick Bites
38032,Quick Bites
38033,Dessert Parlor
38034,Quick Bites
38035,Quick Bites
38036,Casual Dining
38037,Bar
38038,Casual Dining
38039,Cafe
38040,Casual Dining
38041,Dessert Parlor
38042,Cafe
38043,Quick Bites
38044,Kiosk
38045,Quick Bites
38046,Quick Bites
38047,Casual Dining
38047,Bar
38048,Quick Bites
38049,Casual Dining
38050,Casual Dining
38051,Casual Dining
38052,Casual Dining
38053,Confectionery
38054,Casual Dining
38055,Quick Bites
38056,Quick Bites
38057,Quick Bites
38058,Casual Dining
38059,Delivery
38060,Pub
38061,Cafe
38062,Quick Bites
38063,Casual Dining
38064,Cafe
38064,Casual Dining
38065,Quick Bites
38066,Quick Bites
38067,Food Court
38068,Cafe
38068,Bakery
38069,Quick Bites
38070,Quick Bites
38071,Casual Dining
38071,Bar
38072,Quick Bites
38073,Takeaway
38073,Delivery
38074,Quick Bites
38075,Casual Dining
38076,Quick Bites
38077,Bar
38077,Casual Dining
38078,Quick Bites
38079,Quick Bites
38080,Cafe
38081,Quick Bites
38082,Delivery
38083,Quick Bites
38084,Casual Dining
38085,Cafe
38086,Beverage Shop
38087,Quick Bites
38088,Quick Bites
38089,Casual Dining
38090,Quick Bites
38091,Delivery
38092,Bakery
38092,Kiosk
38093,Cafe
38094,Dessert Parlor
38095,Casual Dining
38096,Casual Dining
38097,Quick Bites
38098,Dessert Parlor
38099,Cafe
38100,Casual Dining
38101,Takeaway
38101,Delivery
38102,Casual Dining
38103,Quick Bites
38104,Casual Dining
38105,Takeaway
38105,Delivery
38106,Cafe
38107,Quick Bites
38108,Quick Bites
38110,Casual Dining
38111,Casual Dining
38112,Bakery
38113,Takeaway
38113,Delivery
38114,Quick Bites
38115,Quick Bites
38116,Casual Dining
38117,Quick Bites
38118,Casual Dining
38119,Casual Dining
38119,Bar
38120,Casual Dining
38121,Cafe
38122,Quick Bites
38123,Quick Bites
38124,Casual Dining
38124,Bar
38125,Casual Dining
38126,Casual Dining
38127,Casual Dining
38127,Bar
38128,Cafe
38128,Casual Dining
38129,Quick Bites
38130,Casual Dining
38131,Casual Dining
38132,Casual Dining
38132,Bar
38133,Quick Bites
38134,Quick Bites
38135,Casual Dining
38136,Quick Bites
38137,Quick Bites
38138,Casual Dining
38139,Casual Dining
38140,Casual Dining
38141,Casual Dining
38142,Fine Dining
38143,Dessert Parlor
38144,Delivery
38145,Casual Dining
38146,Casual Dining
38147,Casual Dining
38148,Pub
38148,Microbrewery
38149,Delivery
38150,Casual Dining
38151,Casual Dining
38152,Cafe
38153,Casual Dining
38154,Quick Bites
38155,Quick Bites
38156,Bakery
38157,Casual Dining
38158,Casual Dining
38159,Quick Bites
38160,Casual Dining
38161,Casual Dining
38162,Delivery
38163,Casual Dining
38164,Takeaway
38164,Delivery
38165,Casual Dining
38166,Casual Dining
38167,Takeaway
38167,Delivery
38168,Casual Dining
38169,Casual Dining
38170,Casual Dining
38171,Beverage Shop
38172,Quick Bites
38173,Quick Bites
38174,Casual Dining
38175,Quick Bites
38176,Casual Dining
38177,Casual Dining
38178,Casual Dining
38179,Takeaway
38179,Delivery
38180,Quick Bites
38181,Casual Dining
38182,Casual Dining
38183,Casual Dining
38184,Takeaway
38184,Delivery
38185,Quick Bites
38186,Quick Bites
38186,Bakery
38187,Delivery
38188,Casual Dining
38189,Casual Dining
38190,Quick Bites
38191,Casual Dining
38192,Casual Dining
38193,Cafe
38194,Quick Bites
38195,Quick Bites
38196,Quick Bites
38197,Casual Dining
38198,Casual Dining
38199,Mess
38200,Casual Dining
38201,Casual Dining
38201,Cafe
38202,Dessert Parlor
38203,Takeaway
38203,Delivery
38204,Dessert Parlor
38205,Quick Bites
38206,Quick Bites
38207,Quick Bites
38208,Quick Bites
38209,Casual Dining
38210,Casual Dining
38211,Quick Bites
38212,Delivery
38213,Quick Bites
38214,Quick Bites
38215,Delivery
38216,Casual Dining
38217,Takeaway
38217,Delivery
38218,Casual Dining
38219,Casual Dining
38220,Cafe
38221,Casual Dining
38222,Casual Dining
38223,Quick Bites
38224,Quick Bites
38225,Casual Dining
38226,Casual Dining
38227,Casual Dining
38228,Quick Bites
38229,Quick Bites
38230,Delivery
38231,Casual Dining
38232,Quick Bites
38233,Quick Bites
38234,Casual Dining
38234,Bar
38235,Quick Bites
38236,Casual Dining
38237,Quick Bites
38238,Quick Bites
38239,Quick Bites
38240,Dessert Parlor
38241,Quick Bites
38242,Bar
38242,Casual Dining
38243,Pub
38244,Bar
38244,Casual Dining
38245,Takeaway
38245,Delivery
38246,Bar
38246,Casual Dining
38247,Quick Bites
38248,Quick Bites
38249,Casual Dining
38250,Quick Bites
38251,Quick Bites
38252,Casual Dining
38253,Cafe
38254,Casual Dining
38254,Cafe
38255,Casual Dining
38256,Casual Dining
38257,Casual Dining
38258,Dessert Parlor
38259,Casual Dining
38260,Bakery
38261,Cafe
38262,Quick Bites
38263,Cafe
38263,Casual Dining
38264,Quick Bites
38265,Casual Dining
38266,Dessert Parlor
38266,Cafe
38267,Casual Dining
38268,Dessert Parlor
38269,Cafe
38270,Quick Bites
38271,Takeaway
38271,Delivery
38272,Cafe
38273,Quick Bites
38274,Casual Dining
38275,Beverage Shop
38276,Casual Dining
38277,Dessert Parlor
38277,Cafe
38278,Bakery
38279,Casual Dining
38280,Quick Bites
38281,Quick Bites
38282,Casual Dining
38283,Quick Bites
38284,Quick Bites
38285,Quick Bites
38286,Bakery
38287,Quick Bites
38288,Casual Dining
38289,Casual Dining
38290,Takeaway
38290,Delivery
38291,Dessert Parlor
38292,Quick Bites
38293,Casual Dining
38294,Takeaway
38294,Delivery
38295,Quick Bites
38296,Quick Bites
38297,Quick Bites
38298,Cafe
38299,Casual Dining
38300,Kiosk
38301,Quick Bites
38302,Quick Bites
38303,Quick Bites
38304,Beverage Shop
38305,Quick Bites
38306,Casual Dining
38307,Cafe
38308,Casual Dining
38309,Quick Bites
38310,Casual Dining
38311,Dessert Parlor
38312,Quick Bites
38313,Casual Dining
38314,Dessert Parlor
38315,Quick Bites
38316,Quick Bites
38317,Quick Bites
38318,Quick Bites
38319,Quick Bites
38320,Quick Bites
38321,Quick Bites
38322,Casual Dining
38323,Casual Dining
38324,Casual Dining
38325,Quick Bites
38326,Bakery
38326,Quick Bites
38327,Quick Bites
38328,Unknown
38329,Takeaway
38329,Delivery
38330,Quick Bites
38331,Quick Bites
38332,Takeaway
38332,Delivery
38333,Delivery
38334,Quick Bites
38335,Takeaway
38335,Delivery
38336,Quick Bites
38337,Quick Bites
38338,Takeaway
38338,Delivery
38339,Takeaway
38339,Delivery
38340,Quick Bites
38341,Takeaway
38341,Delivery
38342,Beverage Shop
38343,Casual Dining
38344,Dessert Parlor
38344,Bakery
38345,Beverage Shop
38346,Quick Bites
38347,Casual Dining
38348,Cafe
38348,Quick Bites
38349,Bakery
38349,Quick Bites
38350,Quick Bites
38351,Quick Bites
38352,Quick Bites
38353,Dessert Parlor
38354,Quick Bites
38355,Quick Bites
38356,Quick Bites
38357,Quick Bites
38358,Food Truck
38359,Beverage Shop
38360,Takeaway
38360,Delivery
38361,Delivery
38362,Quick Bites
38363,Quick Bites
38364,Bakery
38364,Dessert Parlor
38365,Quick Bites
38366,Casual Dining
38367,Unknown
38368,Quick Bites
38369,Quick Bites
38370,Quick Bites
38371,Cafe
38372,Quick Bites
38373,Quick Bites
38374,Quick Bites
38375,Quick Bites
38376,Quick Bites
38377,Beverage Shop
38378,Quick Bites
38379,Takeaway
38379,Delivery
38380,Food Court
38381,Takeaway
38381,Delivery
38382,Takeaway
38382,Delivery
38383,Quick Bites
38384,Takeaway
38384,Delivery
38385,Delivery
38386,Casual Dining
38387,Delivery
38388,Quick Bites
38389,Quick Bites
38390,Quick Bites
38391,Quick Bites
38392,Dessert Parlor
38393,Quick Bites
38394,Casual Dining
38395,Quick Bites
38396,Quick Bites
38397,Casual Dining
38398,Quick Bites
38399,Food Court
38400,Quick Bites
38401,Takeaway
38402,Dessert Parlor
38403,Casual Dining
38404,Quick Bites
38405,Kiosk
38406,Casual Dining
38407,Quick Bites
38408,Quick Bites
38409,Quick Bites
38410,Quick Bites
38411,Takeaway
38411,Delivery
38412,Casual Dining
38413,Casual Dining
38414,Quick Bites
38415,Casual Dining
38416,Bakery
38416,Quick Bites
38417,Casual Dining
38418,Quick Bites
38419,Quick Bites
38420,Quick Bites
38421,Dessert Parlor
38422,Quick Bites
38423,Quick Bites
38424,Dessert Parlor
38425,Quick Bites
38426,Quick Bites
38427,Quick Bites
38428,Takeaway
38428,Delivery
38429,Delivery
38430,Casual Dining
38431,Takeaway
38431,Delivery
38432,Casual Dining
38433,Casual Dining
38434,Quick Bites
38435,Casual Dining
38436,Casual Dining
38437,Casual Dining
38438,Bakery
38438,Cafe
38439,Bakery
38439,Cafe
38440,Quick Bites
38441,Dessert Parlor
38442,Bakery
38442,Dessert Parlor
38443,Confectionery
38444,Beverage Shop
38444,Dessert Parlor
38445,Bakery
38446,Dessert Parlor
38447,Dessert Parlor
38448,Delivery
38449,Bakery
38450,Casual Dining
38451,Casual Dining
38451,Cafe
38452,Microbrewery
38452,Casual Dining
38453,Cafe
38454,Quick Bites
38454,Dessert Parlor
38455,Dessert Parlor
38456,Dessert Parlor
38457,Dessert Parlor
38458,Bakery
38459,Quick Bites
38460,Cafe
38461,Dessert Parlor
38462,Cafe
38463,Dessert Parlor
38463,Cafe
38464,Dessert Parlor
38465,Cafe
38466,Casual Dining
38467,Cafe
38467,Bakery
38468,Food Court
38469,Dessert Parlor
38469,Cafe
38470,Bakery
38470,Quick Bites
38471,Quick Bites
38471,Beverage Shop
38472,Dessert Parlor
38473,Dessert Parlor
38474,Quick Bites
38475,Dessert Parlor
38475,Quick Bites
38476,Bakery
38477,Quick Bites
38477,Bakery
38478,Food Court
38479,Dessert Parlor
38480,Beverage Shop
38481,Bakery
38481,Quick Bites
38482,Bakery
38482,Quick Bites
38483,Sweet Shop
38484,Bakery
38485,Bakery
38485,Quick Bites
38486,Dessert Parlor
38487,Dessert Parlor
38488,Sweet Shop
38489,Beverage Shop
38490,Dessert Parlor
38491,Quick Bites
38492,Dessert Parlor
38493,Sweet Shop
38493,Quick Bites
38494,Bakery
38494,Quick Bites
38495,Bakery
38495,Kiosk
38496,Bakery
38497,Bakery
38498,Bakery
38499,Beverage Shop
38499,Quick Bites
38500,Dessert Parlor
38501,Quick Bites
38502,Sweet Shop
38503,Dessert Parlor
38504,Dessert Parlor
38505,Dessert Parlor
38506,Bakery
38507,Casual Dining
38508,Dessert Parlor
38509,Dessert Parlor
38510,Dessert Parlor
38511,Beverage Shop
38512,Dessert Parlor
38513,Cafe
38513,Bakery
38514,Sweet Shop
38515,Dessert Parlor
38516,Dessert Parlor
38517,Sweet Shop
38518,Quick Bites
38519,Bakery
38519,Quick Bites
38520,Takeaway
38520,Delivery
38521,Takeaway
38522,Bakery
38522,Beverage Shop
38523,Takeaway
38523,Delivery
38524,Dessert Parlor
38525,Dessert Parlor
38526,Quick Bites
38526,Bakery
38527,Dessert Parlor
38527,Bakery
38528,Quick Bites
38529,Dessert Parlor
38530,Dessert Parlor
38531,Bakery
38531,Quick Bites
38532,Confectionery
38533,Bakery
38533,Quick Bites
38534,Dessert Parlor
38535,Delivery
38536,Quick Bites
38537,Bakery
38538,Sweet Shop
38539,Dessert Parlor
38540,Cafe
38541,Dessert Parlor
38542,Dessert Parlor
38543,Delivery
38544,Dessert Parlor
38545,Dessert Parlor
38546,Casual Dining
38546,Cafe
38547,Cafe
38548,Cafe
38549,Pub
38549,Cafe
38550,Cafe
38550,Dessert Parlor
38551,Cafe
38551,Dessert Parlor
38552,Cafe
38552,Bakery
38553,Sweet Shop
38553,Quick Bites
38554,Cafe
38555,Dessert Parlor
38556,Quick Bites
38557,Dessert Parlor
38558,Sweet Shop
38559,Cafe
38560,Dessert Parlor
38561,Sweet Shop
38562,Bakery
38562,Quick Bites
38563,Quick Bites
38564,Sweet Shop
38565,Bakery
38566,Bakery
38567,Bakery
38567,Dessert Parlor
38568,Sweet Shop
38569,Cafe
38570,Fine Dining
38571,Fine Dining
38571,Microbrewery
38572,Casual Dining
38572,Bar
38573,Lounge
38574,Fine Dining
38575,Fine Dining
38575,Lounge
38576,Casual Dining
38576,Microbrewery
38577,Casual Dining
38577,Bar
38578,Casual Dining
38578,Irani Cafee
38579,Casual Dining
38579,Bar
38580,Pub
38580,Microbrewery
38581,Casual Dining
38582,Lounge
38583,Fine Dining
38584,Casual Dining
38586,Casual Dining
38587,Casual Dining
38587,Bar
38588,Casual Dining
38588,Bar
38589,Casual Dining
38589,Microbrewery
38590,Casual Dining
38591,Casual Dining
38592,Casual Dining
38592,Bar
38593,Pub
38594,Casual Dining
38595,Casual Dining
38595,Bar
38596,Cafe
38597,Casual Dining
38598,Cafe
38598,Bakery
38599,Cafe
38599,Quick Bites
38600,Casual Dining
38600,Bar
38601,Casual Dining
38601,Bar
38602,Lounge
38603,Bar
38604,Casual Dining
38605,Casual Dining
38606,Bakery
38606,Cafe
38607,Quick Bites
38608,Quick Bites
38609,Quick Bites
38610,Quick Bites
38611,Lounge
38612,Casual Dining
38613,Casual Dining
38614,Microbrewery
38614,Casual Dining
38615,Casual Dining
38616,Pub
38616,Microbrewery
38617,Casual Dining
38618,Fine Dining
38619,Casual Dining
38620,Cafe
38621,Casual Dining
38621,Bar
38622,Casual Dining
38623,Microbrewery
38623,Casual Dining
38624,Club
38625,Fine Dining
38626,Casual Dining
38626,Bar
38627,Fine Dining
38628,Casual Dining
38628,Bar
38629,Microbrewery
38629,Lounge
38630,Lounge
38631,Casual Dining
38631,Bar
38632,Casual Dining
38633,Pub
38633,Casual Dining
38634,Cafe
38635,Casual Dining
38636,Casual Dining
38637,Casual Dining
38638,Casual Dining
38639,Pub
38639,Casual Dining
38640,Casual Dining
38640,Cafe
38641,Microbrewery
38641,Casual Dining
38642,Casual Dining
38643,Casual Dining
38643,Bar
38644,Fine Dining
38645,Casual Dining
38646,Bar
38646,Casual Dining
38647,Casual Dining
38647,Bar
38648,Casual Dining
38649,Casual Dining
38650,Bar
38650,Casual Dining
38651,Casual Dining
38652,Casual Dining
38653,Cafe
38654,Bar
38654,Casual Dining
38655,Casual Dining
38655,Cafe
38656,Casual Dining
38657,Lounge
38658,Cafe
38659,Cafe
38660,Fine Dining
38661,Casual Dining
38662,Sweet Shop
38662,Quick Bites
38663,Casual Dining
38664,Casual Dining
38665,Casual Dining
38666,Pub
38666,Casual Dining
38667,Pub
38668,Fine Dining
38669,Casual Dining
38670,Lounge
38671,Bar
38671,Casual Dining
38672,Casual Dining
38673,Bar
38673,Casual Dining
38674,Casual Dining
38674,Cafe
38675,Fine Dining
38676,Casual Dining
38677,Casual Dining
38677,Bar
38678,Pub
38679,Fine Dining
38680,Cafe
38681,Cafe
38682,Casual Dining
38683,Casual Dining
38684,Casual Dining
38685,Fine Dining
38686,Casual Dining
38686,Bar
38687,Casual Dining
38688,Casual Dining
38689,Casual Dining
38690,Fine Dining
38691,Fine Dining
38692,Pub
38693,Casual Dining
38694,Fine Dining
38695,Casual Dining
38696,Bar
38696,Casual Dining
38697,Casual Dining
38697,Pub
38698,Cafe
38699,Cafe
38699,Casual Dining
38700,Casual Dining
38701,Casual Dining
38701,Bar
38702,Casual Dining
38703,Casual Dining
38703,Pub
38704,Casual Dining
38705,Fine Dining
38706,Casual Dining
38707,Casual Dining
38708,Cafe
38709,Fine Dining
38709,Bar
38710,Fine Dining
38711,Casual Dining
38712,Casual Dining
38713,Casual Dining
38714,Pub
38714,Casual Dining
38715,Bar
38716,Pub
38717,Bar
38718,Casual Dining
38718,Bar
38719,Bar
38720,Casual Dining
38721,Casual Dining
38722,Bar
38722,Casual Dining
38723,Fine Dining
38724,Bar
38725,Casual Dining
38726,Fine Dining
38727,Fine Dining
38727,Bar
38728,Casual Dining
38729,Casual Dining
38729,Bar
38730,Cafe
38731,Casual Dining
38732,Casual Dining
38733,Casual Dining
38734,Club
38735,Lounge
38736,Cafe
38737,Casual Dining
38738,Cafe
38739,Lounge
38740,Cafe
38741,Casual Dining
38742,Cafe
38743,Casual Dining
38744,Cafe
38744,Casual Dining
38745,Casual Dining
38745,Bar
38746,Casual Dining
38747,Bar
38747,Casual Dining
38748,Fine Dining
38749,Casual Dining
38750,Casual Dining
38751,Lounge
38752,Casual Dining
38753,Pub
38754,Casual Dining
38755,Cafe
38755,Bakery
38756,Casual Dining
38757,Cafe
38758,Bar
38759,Casual Dining
38760,Casual Dining
38761,Quick Bites
38762,Casual Dining
38763,Casual Dining
38764,Casual Dining
38765,Pub
38766,Quick Bites
38767,Casual Dining
38768,Quick Bites
38769,Quick Bites
38770,Casual Dining
38771,Casual Dining
38772,Bar
38772,Casual Dining
38773,Casual Dining
38774,Casual Dining
38775,Casual Dining
38776,Cafe
38777,Casual Dining
38778,Fine Dining
38779,Casual Dining
38780,Quick Bites
38781,Casual Dining
38782,Casual Dining
38783,Casual Dining
38784,Casual Dining
38785,Cafe
38786,Fine Dining
38787,Casual Dining
38788,Pub
38789,Casual Dining
38790,Lounge
38791,Lounge
38792,Cafe
38793,Casual Dining
38794,Quick Bites
38795,Casual Dining
38796,Sweet Shop
38797,Lounge
38797,Bar
38798,Bar
38799,Fine Dining
38800,Quick Bites
38801,Casual Dining
38802,Beverage Shop
38802,Cafe
38803,Casual Dining
38804,Casual Dining
38805,Fine Dining
38806,Casual Dining
38807,Kiosk
38808,Quick Bites
38809,Casual Dining
38810,Casual Dining
38811,Casual Dining
38812,Cafe
38813,Casual Dining
38814,Cafe
38815,Cafe
38816,Casual Dining
38817,Casual Dining
38818,Casual Dining
38819,Casual Dining
38820,Casual Dining
38821,Casual Dining
38822,Casual Dining
38823,Casual Dining
38823,Cafe
38824,Cafe
38825,Cafe
38826,Casual Dining
38827,Casual Dining
38827,Bar
38828,Casual Dining
38829,Casual Dining
38829,Bar
38830,Casual Dining
38830,Bar
38831,Bar
38832,Casual Dining
38833,Beverage Shop
38833,Quick Bites
38834,Casual Dining
38835,Casual Dining
38836,Casual Dining
38837,Casual Dining
38838,Casual Dining
38839,Casual Dining
38840,Casual Dining
38841,Casual Dining
38842,Bar
38842,Casual Dining
38843,Casual Dining
38844,Cafe
38845,Casual Dining
38846,Bar
38847,Casual Dining
38848,Fine Dining
38849,Casual Dining
38850,Casual Dining
38851,Quick Bites
38852,Kiosk
38853,Quick Bites
38854,Casual Dining
38855,Casual Dining
38856,Bar
38857,Casual Dining
38858,Cafe
38859,Casual Dining
38860,Quick Bites
38861,Quick Bites
38862,Casual Dining
38863,Casual Dining
38864,Cafe
38865,Casual Dining
38866,Casual Dining
38866,Bar
38867,Casual Dining
38868,Casual Dining
38869,Casual Dining
38870,Casual Dining
38871,Casual Dining
38872,Casual Dining
38873,Casual Dining
38874,Casual Dining
38875,Casual Dining
38876,Unknown
38877,Cafe
38878,Pub
38878,Casual Dining
38879,Casual Dining
38880,Casual Dining
38880,Bar
38881,Mess
38882,Lounge
38883,Casual Dining
38884,Casual Dining
38885,Quick Bites
38886,Quick Bites
38887,Casual Dining
38888,Bar
38889,Casual Dining
38890,Casual Dining
38890,Bar
38891,Bar
38892,Casual Dining
38893,Casual Dining
38894,Casual Dining
38894,Bar
38895,Cafe
38896,Quick Bites
38897,Quick Bites
38898,Cafe
38899,Mess
38900,Casual Dining
38901,Fine Dining
38902,Casual Dining
38903,Cafe
38904,Quick Bites
38905,Casual Dining
38906,Casual Dining
38907,Quick Bites
38908,Mess
38908,Quick Bites
38909,Quick Bites
38910,Casual Dining
38911,Cafe
38912,Quick Bites
38913,Casual Dining
38914,Cafe
38915,Casual Dining
38916,Quick Bites
38917,Quick Bites
38918,Fine Dining
38919,Cafe
38920,Casual Dining
38921,Casual Dining
38921,Cafe
38922,Cafe
38923,Casual Dining
38924,Casual Dining
38925,Casual Dining
38926,Quick Bites
38926,Dessert Parlor
38927,Quick Bites
38928,Quick Bites
38929,Quick Bites
38930,Quick Bites
38931,Quick Bites
38932,Quick Bites
38933,Dessert Parlor
38934,Quick Bites
38935,Dessert Parlor
38935,Cafe
38936,Quick Bites
38937,Quick Bites
38938,Quick Bites
38939,Quick Bites
38940,Quick Bites
38941,Quick Bites
38942,Quick Bites
38943,Quick Bites
38944,Quick Bites
38945,Quick Bites
38946,Dessert Parlor
38946,Cafe
38947,Quick Bites
38948,Quick Bites
38949,Bakery
38949,Quick Bites
38950,Quick Bites
38951,Quick Bites
38952,Quick Bites
38953,Quick Bites
38954,Quick Bites
38955,Quick Bites
38955,Beverage Shop
38956,Quick Bites
38957,Quick Bites
38958,Quick Bites
38959,Quick Bites
38960,Quick Bites
38961,Quick Bites
38962,Quick Bites
38962,Bakery
38963,Quick Bites
38964,Quick Bites
38965,Quick Bites
38966,Quick Bites
38967,Quick Bites
38968,Bakery
38968,Quick Bites
38969,Quick Bites
38970,Quick Bites
38971,Food Court
38971,Quick Bites
38972,Quick Bites
38973,Quick Bites
38974,Quick Bites
38975,Quick Bites
38976,Bakery
38976,Quick Bites
38977,Dessert Parlor
38978,Quick Bites
38979,Quick Bites
38980,Quick Bites
38981,Quick Bites
38982,Quick Bites
38983,Food Court
38984,Quick Bites
38985,Quick Bites
38986,Quick Bites
38987,Quick Bites
38988,Quick Bites
38989,Quick Bites
38990,Quick Bites
38991,Quick Bites
38992,Quick Bites
38993,Quick Bites
38994,Quick Bites
38995,Quick Bites
38996,Quick Bites
38997,Quick Bites
38998,Quick Bites
38999,Quick Bites
39000,Quick Bites
39001,Quick Bites
39002,Quick Bites
39003,Quick Bites
39004,Quick Bites
39005,Quick Bites
39006,Quick Bites
39007,Quick Bites
39008,Quick Bites
39009,Quick Bites
39010,Quick Bites
39011,Dessert Parlor
39012,Quick Bites
39013,Quick Bites
39014,Quick Bites
39015,Quick Bites
39016,Quick Bites
39017,Quick Bites
39018,Quick Bites
39019,Quick Bites
39020,Quick Bites
39021,Quick Bites
39022,Quick Bites
39023,Quick Bites
39024,Quick Bites
39025,Quick Bites
39026,Quick Bites
39027,Quick Bites
39028,Quick Bites
39029,Quick Bites
39030,Quick Bites
39031,Quick Bites
39032,Quick Bites
39033,Quick Bites
39034,Quick Bites
39035,Quick Bites
39036,Quick Bites
39037,Quick Bites
39038,Quick Bites
39039,Quick Bites
39040,Quick Bites
39041,Quick Bites
39042,Quick Bites
39043,Quick Bites
39044,Quick Bites
39045,Quick Bites
39046,Quick Bites
39047,Quick Bites
39048,Quick Bites
39049,Quick Bites
39050,Quick Bites
39051,Quick Bites
39052,Quick Bites
39053,Quick Bites
39054,Quick Bites
39055,Quick Bites
39056,Quick Bites
39057,Food Court
39057,Quick Bites
39058,Quick Bites
39059,Quick Bites
39060,Quick Bites
39061,Quick Bites
39062,Quick Bites
39063,Quick Bites
39064,Quick Bites
39065,Quick Bites
39066,Quick Bites
39067,Quick Bites
39068,Quick Bites
39069,Quick Bites
39070,Quick Bites
39071,Quick Bites
39072,Quick Bites
39073,Quick Bites
39074,Quick Bites
39075,Quick Bites
39076,Quick Bites
